"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","stage_direction_flag","speaker_no","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time","Other"
"0","0","0","0","0","0","0","1","1","495","1","N/A","N/A","N/A","N/A","N/A","N/A","294. A message from the Governor-General shall be announced to the House or the Main Committee by the Speaker or the Chair, as the case may be, but not during a debate, or so as to interrupt a Member speaking.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[326]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","496","1","N/A","N/A","N/A","N/A","N/A","N/A","(14)Standing order 300 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[327]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","497","1","N/A","N/A","N/A","N/A","N/A","N/A","What instructions may be moved","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[328]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","498","1","N/A","N/A","N/A","N/A","N/A","N/A","300. No instruction can be given to a committee to do that which it is already empowered to do, or, in the case of a bill referred to a select committee, to deal with a question beyond the scope of the bill as read a second time.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[329]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","499","1","N/A","N/A","N/A","N/A","N/A","N/A","(15)Standing order 301 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[330]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","500","1","N/A","N/A","N/A","N/A","N/A","N/A","When instructions may be moved","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[331]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","501","1","N/A","N/A","N/A","N/A","N/A","N/A","301. An instruction to the Main Committee in relation to a bill requires notice, and can only be moved before the Committee has met to consider the bill.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[332]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","502","1","N/A","N/A","N/A","N/A","N/A","N/A","PART 2—DISORDER","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[333]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","503","1","N/A","N/A","N/A","N/A","N/A","N/A","(16)Standing orders 303 and 304 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[334]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","504","1","N/A","N/A","N/A","N/A","N/A","N/A","Disorder by Member","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[335]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","505","1","N/A","N/A","N/A","N/A","N/A","N/A","303. If any Member has—","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[336]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","506","1","N/A","N/A","N/A","N/A","N/A","N/A","( a )persistently and wilfully obstructed the business of the House; or","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[337]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","507","1","N/A","N/A","N/A","N/A","N/A","N/A","( b )been guilty of disorderly conduct; or","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[338]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","508","1","N/A","N/A","N/A","N/A","N/A","N/A","( c )used objectionable words, which he or she has refused to withdraw; or","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[339]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","509","1","N/A","N/A","N/A","N/A","N/A","N/A","( d )persistently and wilfully refused to conform to any standing order; or","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[340]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","510","1","N/A","N/A","N/A","N/A","N/A","N/A","( e )persistently and wilfully disregarded the authority of the Chair—","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[341]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","511","1","N/A","N/A","N/A","N/A","N/A","N/A","the Member may be named by the Speaker.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[342]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","512","1","N/A","N/A","N/A","N/A","N/A","N/A","Proceedings following naming","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[343]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","513","1","N/A","N/A","N/A","N/A","N/A","N/A","304. Following the naming of a Member, the Speaker shall forthwith put the question, on a motion being made, no amendment, adjournment, or debate being allowed, 'That the Member be suspended from the service of the House'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[344]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","514","1","N/A","N/A","N/A","N/A","N/A","N/A","(17)New standing order 304A be inserted:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[345]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","515","1","N/A","N/A","N/A","N/A","N/A","N/A","Speaker may order disorderly Member to withdraw","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[346]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","516","1","N/A","N/A","N/A","N/A","N/A","N/A","304A. If the Speaker considers the conduct of a Member is disorderly, the Speaker, instead of calling on the provisions of standing order 303 or 306, may order the Member to withdraw from the House for one hour, which order shall not be open to debate or dissent.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[347]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","517","1","N/A","N/A","N/A","N/A","N/A","N/A","If a Member fails to leave the Chamber immediately when ordered to do so by the Speaker, the Speaker may name the Member and shall forthwith put the question, on a motion being moved, no amendment, adjournment or debate being allowed, 'That the Member be suspended from the service of the House'.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[348]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","518","1","N/A","N/A","N/A","N/A","N/A","N/A","(18)Standing orders 305, 306 and 307 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[349]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","519","1","N/A","N/A","N/A","N/A","N/A","N/A","Period of suspension","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[350]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","520","1","N/A","N/A","N/A","N/A","N/A","N/A","305. If any Member is named and suspended under standing order 304 or 304A, the period of suspension on the first occasion shall be for 24 hours; on the second occasion during the same calendar year for 3 consecutive sittings excluding the day of suspension; and on the third or any subsequent occasion during the same calendar year for 7 consecutive sittings excluding the day of suspension. For the purposes of this standing order, any suspension in a previous session or any order to withdraw pursuant to standing order 304A shall be disregarded.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[351]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","521","1","N/A","N/A","N/A","N/A","N/A","N/A","Speaker may order grossly disorderly Member to withdraw","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[352]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","522","1","N/A","N/A","N/A","N/A","N/A","N/A","306. When the conduct of a Member is of such a grossly disorderly nature that the procedure provided in standing order 304 or 304A would be inadequate to ensure the urgent protection of the dignity of the House, the Speaker shall order the Member to withdraw immediately from the Chamber and the Serjeant-at-Arms shall act on any orders received from the Chair in pursuance of this standing order. When the Member has withdrawn, he or she shall forthwith be named by the Speaker and the proceedings shall then be as provided in standing orders 304 and 305, except that the question for the suspension of the Member shall be put by the Speaker without a motion being necessary.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[353]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","523","1","N/A","N/A","N/A","N/A","N/A","N/A","If the question for the suspension of the Member is resolved in the negative, he or she may forthwith return to the Chamber.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[354]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","524","1","N/A","N/A","N/A","N/A","N/A","N/A","Member suspended excluded from Chamber and room where Main Committee is meeting","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[355]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","525","1","N/A","N/A","N/A","N/A","N/A","N/A","307. A Member who has been suspended from the service of the House or ordered by the Speaker to withdraw from the House for one hour shall be excluded from the Chamber, all its galleries and any room where the Main Committee is meeting.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[356]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","526","1","N/A","N/A","N/A","N/A","N/A","N/A","PART 3—SITTING PROGRAM—PROGRAM OF BUSINESS","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[357]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","527","1","N/A","N/A","N/A","N/A","N/A","N/A","(19)Standing order 28D be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[358]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","528","1","N/A","N/A","N/A","N/A","N/A","N/A","Selection Committee","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[359]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","529","1","N/A","N/A","N/A","N/A","N/A","N/A","28D. ( a ) A Selection Committee, to consist of the Deputy Speaker, the Government Whip, the Opposition Whip, the Third Party Whip, 4 Government members, and 3 Opposition or other non-government members, shall be appointed at the commencement of each Parliament to arrange the timetable and order of business for private Members' business and committee and delegation reports on each sitting Monday pursuant to standing order 101.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[360]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","530","1","N/A","N/A","N/A","N/A","N/A","N/A","( b ) Private Members' business which is to be accorded priority, the order of consideration and the times allotted for debate on each item and the time limits allotted for each Member speaking shall be approved by a majority of the members present at a meeting of the committee and in accordance with general principles adopted by the House after report by the committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[361]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","531","1","N/A","N/A","N/A","N/A","N/A","N/A","( c ) The Selection Committee may determine the order of precedence and times allotted for consideration of committee and delegation reports and private Members' business and shall report its determinations to the House in sufficient time for its decisions to be published on the Notice Paper of the sitting Wednesday prior to the Monday to which the determinations apply.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[362]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","532","1","N/A","N/A","N/A","N/A","N/A","N/A","( d ) Reports of the committee made pursuant to paragraph ( c ) shall be deemed adopted when laid upon the Table and shall be printed in Hansard.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[363]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","533","1","N/A","N/A","N/A","N/A","N/A","N/A","( e ) Five members of the committee shall constitute a quorum of the committee.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[364]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","534","1","N/A","N/A","N/A","N/A","N/A","N/A","( f ) For the purpose of private Members' business in this and any other standing order, a private Member is any Member of the House other than the Speaker or a Minister.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[365]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","535","1","N/A","N/A","N/A","N/A","N/A","N/A","(20)Standing order 40 be amended to read:","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[366]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","536","1","N/A","N/A","N/A","N/A","N/A","N/A","Days and hours of meeting","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[367]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","537","1","N/A","N/A","N/A","N/A","N/A","N/A","40. Unless otherwise ordered, the House shall meet for the despatch of business on each—","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[368]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","538","1","N/A","N/A","N/A","N/A","N/A","N/A","Monday, at 12.30 p.m.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[369]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","539","1","N/A","N/A","N/A","N/A","N/A","N/A","Tuesday, at 12.30 p.m.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[370]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","540","1","N/A","N/A","N/A","N/A","N/A","N/A","Wednesday, at 9.30 a.m.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[371]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","541","1","N/A","N/A","N/A","N/A","N/A","N/A","Thursday, at 9.30 a.m.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[372]","N/A","N/A","N/A"
"0","0","0","0","0","0","0","1","1","542","1","N/A","N/A","N/A","N/A","N/A","N/A","From the termination of the last sitting in the second week of sittings, the House shall stand adjourned until 12.30 p.m. on the third Monday after the termination, unless the Speaker shall, by writing addressed to each Member of the House, fix an alternative day or hour of meeting. The 4-weekly cycle will then be repeated.","N/A","NOTICES","/html/body/hansard/chamber.xscript/debate[16]/proctext/para[373]","N/A","N/A","N/A"
