"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—It all seems so unbelievable, especially to Karla, Jason and Joshua, that the death has occurred. John Knight was a man who had immense capacity. I do not want to speak about his service in the Senate. I speak of the service he gave me and the contribution he made to policy development while we were in Opposition. I have written these few words in respect of John: Action, energy, competition, thinker, right, commitment, communicate, service and loyalty. Without any doubt John would have been a great leader in the Parliament of Australia had he been able to live. Karla, Jason and Joshua, be proud of him.","N/A","DEATH OF SENATOR JOHN WILLIAM KNIGHT","/html/body/hansard/chamber.xscript/debate[3]/speech[14]/interject/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Question resolved in the affirmative, honourable members standing in their places.","N/A","DEATH OF SENATOR JOHN WILLIAM KNIGHT","/html/body/hansard/chamber.xscript/debate[3]/speech[14]/interject/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr MALCOLM FRASER","QS4","(Wannon","LP","Prime Minister)","408","—As a mark of respect for the late John Knight, I suggest that the House might adjourn until 8 oclock.","N/A","DEATH OF SENATOR JOHN WILLIAM KNIGHT","/html/body/hansard/chamber.xscript/debate[3]/speech[15]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—I am sure that the suggestion of the right honourable gentleman will be acceded to by the House.","N/A","DEATH OF SENATOR JOHN WILLIAM KNIGHT","/html/body/hansard/chamber.xscript/debate[3]/speech[15]/interject/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Sitting suspended from 2.54 to 8 p.m.","N/A","DEATH OF SENATOR JOHN WILLIAM KNIGHT","/html/body/hansard/chamber.xscript/debate[3]/speech[15]/interject/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","The Clerk","10001","N/A","N/A","N/A","N/A","—Petitions have been lodged for presentation as follows and copies will be referred to the appropriate Ministers:","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/proctext/interject/talk.start/para","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the Speaker and Members of the House of Representatives of the Australian Parliament assembled. The petition of certain citizens respectfully showeth:","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[1]/para[1]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That funding in the area of childrens services, which has been reduced by almost 40 per cent in real terms over the last five years, should be restored forthwith to at least the real value of funding allocated in the 197576 Budget. And further, that annual Budget allocations in the area of childrens services should be spent in full for the purposes designated.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[1]/para[2]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","And your petitioners, as in duty bound, will ever pray.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[1]/para[3]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The Petition of the undersigned citizens of Australia respectfully showeth:","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[1]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That the plan to obliterate the traditional weights and measures of this country does not have the support of the people;","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[2]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That the change is causing and will continue to cause, widespread, serious and costly problems;","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[3]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That the compulsory tactics being used for force the change are a violation of all democratic principles.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[4]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Your petitioners therefore pray:","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[5]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That the Metric Conversion Act be repealed to ensure that the people are free to utilize whichever system they prefer and so enable the return to imperial weights and measures wherever the people so desire;","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[6]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That weather reporting be as it was prior to the passing of the Metric Conversion Act;","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[7]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That the Australian Government take urgent steps to cause the traditional mile units to be restored to our highways;","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[8]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","That the Australian Government request the State Governments to procure that the imperial and metric systems be taught together in schools.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[9]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","And your petitioners, as in duty bound, will ever pray.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[2]/para[10]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled: The humble petition of undersigned citizens of Australia respectfully showeth:","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[3]/para[1]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","1. That the Governments move in attempting to disallow Determination 503 of 1980 which was granted by the full bench of the Conciliation and Arbitration Commission has:","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[3]/para[2]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","(a) placed in jeopardy the future viability of the Conciliation and Arbitration Commission,","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[3]/para[3]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","(b) and has created a dangerous precedent for trade unions in general, by refusing to accept the umpires decision.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[3]/para[4]","N/A","N/A"
"0","0","0","0","1","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","2. That the Government has acted in complicity with the Public Service Board in attempting to disallow Determination 503 of 1980 and is thereby attempting to deny Government employees a fair hearing on matters related to redundancy and retrenchment.","N/A","N/A","/html/body/hansard/chamber.xscript/petition.grp/petition[3]/para[5]","N/A","N/A"
